0.0,-7.45058059692e-09,0.00999999046326,0.0,0.0,0.0,-0.0,0.0,-0.0
1.65901639093e-07,-0.500005099935,0.510287761688,3.31803266818e-06,-10.0001018497,10.0057554245,0.000515281804837,1.74111937667e-05,1.19236237879e-05
-7.19406045846e-09,-0.500005908468,0.510460853577,-3.46191404788e-06,-1.61706611834e-05,0.00346183776855,0.000594830373302,2.0192897864e-05,1.7256169258e-06
-1.26927579913e-06,-0.500980407814,0.509595870972,-2.52416339208e-05,-0.019489986822,-0.0172996520996,0.0848237797618,4.21169643232e-05,-3.18799538945e-05
-5.21431184097e-06,-0.501479244675,0.506572246552,-7.89007171988e-05,-0.00997673720121,-0.0604724884033,0.2378770262,-1.30026282932e-05,-9.47470252868e-05
-9.11779534363e-06,-0.497132672695,0.502081394196,-7.80696718721e-05,0.086931437254,-0.0898170471191,0.351052522659,-8.31011275295e-05,-0.00018078048015
-9.87426847132e-06,-0.483736010268,0.497359752655,-1.51294625539e-05,0.267933249474,-0.0944328308105,0.350896298885,-0.000131259599584,-0.000300350569887
-4.70939676234e-06,-0.45992712304,0.493046522141,0.000103297432361,0.476177752018,-0.0862646102905,0.220834821463,-7.62652998674e-05,-0.000461131421616
5.64822357774e-06,-0.428130783141,0.48798084259,0.000207152406801,0.635926783085,-0.101313591003,0.0224078688771,0.000100738696347,-0.000631349917967
1.58757047757e-05,-0.393744364381,0.481284141541,0.000204549607588,0.687728404999,-0.133934020996,-0.145250529051,0.00032097302028,-0.000793961167801
1.76994617505e-05,-0.362634405494,0.473151445389,3.64751394955e-05,0.622199177742,-0.162653923035,-0.192809805274,0.000439448369434,-0.000994825852104
5.10567861056e-06,-0.337551802397,0.464241743088,-0.000251875666436,0.501652061939,-0.178194046021,-0.100462213159,0.000330880837282,-0.00127282040194
-2.09343743336e-05,-0.317081287503,0.454073429108,-0.000520801055245,0.409410297871,-0.203366279602,0.07315210253,7.58704481996e-06,-0.00156716036145
-5.14096354891e-05,-0.296574980021,0.442498922348,-0.00060950522311,0.410126149654,-0.231490135193,0.228105083108,-0.000366372405551,-0.00182749761734
-7.28823433747e-05,-0.270697250962,0.430239439011,-0.000429454143159,0.517554581165,-0.245189666748,0.270671099424,-0.00053589977324,-0.00211593369022
-7.6285272371e-05,-0.236877053976,0.41815328598,-6.80585799273e-05,0.676403939724,-0.241723060608,0.169861659408,-0.000320987019222,-0.00248656608164
-6.3370425778e-05,-0.196527093649,0.405567646027,0.000258296931861,0.806999206543,-0.251712799072,-0.0261096023023,0.000261947250692,-0.00283761159517
-4.89891754114e-05,-0.154608368874,0.391874790192,0.000287625007331,0.838374495506,-0.273857116699,-0.219503954053,0.000936899683438,-0.00308471336029
-5.54647449462e-05,-0.117296695709,0.377619743347,-0.000129511390696,0.746233463287,-0.28510093689,-0.311299622059,0.00131166155916,-0.00335830333643
-9.88393803709e-05,-0.0882734358311,0.364043474197,-0.000867492693942,0.580465197563,-0.271525382996,-0.261540472507,0.00113264587708,-0.00381228514016
